0.0, 0.0
-0.31317465657104515, -0.30013597119933183
-0.6263122822627105, -0.6003101006818705
-0.939410882437456, -0.9005243830851563
-1.252468635904501, -1.2007811599401972
-1.5654836347496768, -1.5010825993312593
-1.8784540577821858, -1.8014308693426255
-2.1913781705346356, -2.101828311505304
-2.504253891646115, -2.4022769204568175
-2.8170794866491806, -2.702779037728192
-3.129853047629715, -3.0033368314037103
-3.4425728401202575, -3.303952469567638
-3.7552367827599307, -3.6046282937509835
-4.06784322780468, -3.9053662985912694
-4.380390180616981, -4.206168912342894
-4.69287590672941, -4.507038129643412
-5.005298411504424, -4.8079762920238
-5.317655873751262, -5.1089855675683395
-5.629946559002478, -5.410068124361314
-5.9421683858971805, -5.711226217210361
-6.254319706691313, -6.012462014199762
-6.56639852674737, -6.313777770137154
-6.8784031115979065, -6.615175653106804
-7.190331466605402, -6.916657831193011
-7.502181770579057, -7.218226559203379
-7.8139522023281085, -7.519884005222207
-8.125640853938371, -7.821632424057149
-8.437245904219065, -8.123474070515824
-8.74876553197939, -8.425410939235775
-9.060197742581826, -8.72744545847138
-9.371562569125057, -9.029555600486443
-9.682976914713088, -9.331611366947934
-9.994585260481873, -9.633452493066383
-10.306532087567373, -9.934918540605576
-10.61896179038219, -10.235849158052694
-10.932018589892133, -10.536084080618267
-11.245847140679956, -10.835462956789438
-11.560591750434838, -11.133825348329996
-11.876396813569384, -11.431010903727133
-12.1934067244962, -11.72685935819135
-12.511765964351204, -12.021210360209823
-12.831618840823634, -12.313903558269693
-13.153109835049445, -12.604778514134786
-13.476383341441242, -12.893674876292241
-13.801583841134981, -13.180432466675965
-14.128855555096493, -13.464890760326375
-14.458314605919465, -13.746914121891349
-14.789953969010826, -14.026472891978022
-15.123733664896603, -14.303566203352695
-15.459613453932677, -14.578193102058284
-15.797553269921675, -14.85035280758445
-16.137513133389625, -15.120044192527361
-16.479452804692407, -15.387266563100086
-16.82333213090926, -15.652018965345501
-17.1691112192896, -15.914300358583173
-17.516749830189294, -16.174110049026144
-17.866207897410966, -16.43144690927059
-18.21744526803388, -16.686310158806148
-18.570421875860706, -16.938698930399127
-18.925097741417396, -17.188612183369088
-19.281432538336496, -17.436049137205664
-19.639386373867392, -17.681008837951815
-19.99894675984465, -17.923446016007883
-20.36021707052643, -18.16313137478114
-20.72333033956371, -18.39978748620804
-21.088419947500984, -18.63313718239506
-21.455619101435982, -18.862903122002027
-21.825060835019713, -19.08880813713545
-22.19687852879666, -19.310574886455125
-22.571205389864556, -19.5279260286208
-22.948081397697393, -19.740799990039154
-23.326118978360384, -19.952435021380484
-23.702815035198558, -20.16864922015336
-24.075636551993945, -20.395329368776093
-24.44252003285878, -20.63708117203173
-24.808500896879043, -20.879139802573725
-25.184117507919314, -21.091725148613648
-25.580051930469825, -21.24466441493956
-26.005149254577855, -21.308851417078518
-26.441155771684556, -21.270910375916035
-26.84915410891758, -21.1294601350468
-27.1897069867959, -20.883421595566368
-27.42495072140393, -20.533988417952145
-27.539525649793877, -20.11485306542503
-27.537067389121663, -19.681517975036293
-27.452285494302373, -19.25565583752008
-27.340131795705236, -18.833786357277834
-27.223778864764597, -18.414259015114162
-27.102793344795924, -17.997190107069425
-26.976203240257902, -17.582736168828188
