0.0, 0.0
0.00737128826441358, -0.36408446776347014
0.014754672673034748, -0.7281690812636187
0.022149060200779624, -1.0922537676321027
0.029553503559257135, -1.456338599737265
0.0369669825917117, -1.8204235047107702
0.04438847714142395, -2.184508409684268
0.05181696705163107, -2.548593387526109
0.059251432165613675, -2.9126782196312715
0.06669092519495173, -3.2767630517364337
0.07413435311457585, -3.6408477381049176
0.08158076863608771, -4.004932278736724
0.08902915160273897, -4.369016600763523
0.09647848185778855, -4.733100777053636
0.10392773924450259, -5.097184661870393
0.11137597647447552, -5.4612682552138
0.1188221005226307, -5.8253515570838506
0.12626509123221982, -6.189434494612209
0.13370407418319458, -6.553517067798876
0.14113788348212106, -6.917599130907171
0.1485655718406082, -7.281680829673775
0.1559861191019149, -7.645762018362008
0.16339850510930007, -8.009842624103527
0.1708017825743509, -8.373922719766684
0.17819493134034803, -8.738002232483128
0.18557685838219312, -9.102081016516186
0.19294661641149505, -9.466159217602545
0.2003031852715055, -9.830236690005506
0.20764554480549788, -10.194313433725082
0.21497274772505212, -10.558389448761275
0.22228370100510608, -10.922464589377396
0.22957738448891143, -11.286538928441805
0.2368528508880626, -11.650612393086146
0.24410908004582577, -12.014684910442085
0.2513450518054598, -12.378756553377956
0.2585597460102163, -12.742827176157094
0.2657521425033688, -13.10689677877949
0.27292129399650444, -13.470965288376808
0.2800661074645465, -13.835032777817387
0.28718563561909677, -14.199099174232881
0.29427885830341416, -14.563164331886622
0.3013446824924147, -14.927228323646942
0.3083822337660357, -15.29129114951385
0.3153904190992077, -15.655352663750666
0.32236829120351795, -16.019412939225713
0.32931468418555426, -16.383471830202335
0.3362287964935894, -16.74752940954886
0.3431094622342112, -17.111585531528615
0.34995580698734957, -17.475640269009936
0.3567666648595924, -17.839693549124483
0.36354116143086973, -18.203745299003923
0.3702898626102847, -18.567795081438216
0.37720900283368247, -18.931834225095077
0.38464230205424566, -19.295848083438443
0.3929379251937988, -19.65982149985389
0.402443891437488, -20.023739536331995
0.41350821997047404, -20.387587181995016
0.4264789299779032, -20.7513494259652
0.44170404064493624, -21.115011184496453
0.45953171689339756, -21.478557446711022
0.48030983217175516, -21.8419732745995
0.5043865514018554, -22.205243657284132
0.5321098209004943, -22.568353438150492
0.5638277327211755, -22.9312877520575
0.5998834238703609, -23.294017816011422
0.6405816297400789, -23.656407511955734
0.6862091601110464, -24.018270515548654
0.7370527518956659, -24.37941999237
0.7933990691379832, -24.739669107999614
0.855534703013708, -25.098831246622332
0.9237463904352361, -25.456719500949646
0.9983207954466201, -25.813147255166413
1.0795446549602412, -26.16792767485245
1.1677045601518237, -26.520873925587594
1.2630871750654058, -26.87179939155669
1.3659792366133907, -27.22051716547123
1.4766650770529848, -27.566839902832676
1.5953272315723857, -27.910548488546848
1.722008911096383, -28.251380742331477
1.8567434893240542, -28.589071350565717
1.9995641213494564, -28.923355072497067
2.150504035135003, -29.25396652163634
2.309596458643087, -29.58064045723104
2.4767927886918635, -29.90317904174186
2.6516966215193487, -30.22167088306855
2.833818791968527, -30.536280809393013
3.0226704992240756, -30.84717386750218
