0.0, 0.0
-0.35474683172164106, 0.29266002637785477
-0.7095285239830807, 0.5852757182433554
-1.0643405697488293, 0.8778526863957795
-1.4191782780227677, 1.1703967255950403
-1.774037141769414, 1.4629136306010548
-2.1289125619729528, 1.7554090122131043
-2.483799847637265, 2.047888757171416
-2.8386944917268684, 2.34035856825559
-3.1935918032456447, 2.6328241482452244
-3.5484873671384065, 2.9252911999199145
-3.9033764004287255, 3.2177656100198924
-4.258254396081119, 3.510253081324757
-4.6131166630994525, 3.802759224633789
-4.967958786428571, 4.095289926687216
-5.32277598309202, 4.387850890264642
-5.677563746054321, 4.680447910125971
-6.032317568279987, 4.9730865970704965
-6.387032666792571, 5.26577283783844
-6.741704534556595, 5.558512335209401
-7.096331148005099, 5.851307572651915
-7.450916002390096, 6.144154503032073
-7.805463144845501, 6.437047883471861
-8.159976806465842, 6.729982655053891
-8.51446112636535, 7.022953758860775
-8.868920335638562, 7.315956135975139
-9.22335857339971, 7.608984543518949
-9.57777997876301, 7.9020340145551495
-9.932188782823001, 8.19509949016635
-10.286589124693919, 8.488175727474527
-10.64098505150966, 8.781257667562311
-10.995380886345089, 9.074340251512298
-11.349780768314425, 9.367418328426805
-11.704188836531884, 9.660486931368748
-12.058609230111701, 9.953540817460125
-12.413046180148426, 10.246574927783534
-12.767503825756267, 10.539584203421597
-13.121986306049457, 10.832563493476618
-13.476497852122526, 11.125507739031207
-13.831042511109388, 11.418411881167978
-14.185624606084902, 11.711270768989229
-14.540248276163293, 12.004079251597258
-14.894917568478462, 12.296832362055007
-15.24963680610528, 12.589524857484442
-15.604409944197322, 12.882151770948504
-15.959241397809771, 13.174707859569175
-16.314135214076533, 13.467188248389698
-16.669095256170873, 13.75958797047301
-17.024121340132176, 14.051907301760048
-17.379210246649368, 14.344150197404426
-17.73435875641139, 14.636320520579396
-18.089563466146554, 14.928422318418882
-18.444821156543778, 15.220459546076466
-18.800128516311688, 15.512436158705743
-19.15548232613924, 15.804356111460308
-19.510879182754717, 16.096223451474064
-19.866315958827375, 16.38804194993997
-20.221789159105207, 16.679815745972263
-20.57729574823779, 16.971548794724526
-20.932832230973094, 17.263245051350353
-21.288395388000065, 17.554908379023004
-21.64398200000765, 17.846542916856738
-21.999588663724136, 18.138152436044486
-22.355212251818784, 18.42974107570048
-22.710849269039585, 18.72131269899799
-23.06649658805578, 19.012871353070942
-23.42215089757601, 19.304420993072913
-23.777808886308872, 19.595965482177174
-24.13346724296301, 19.88750886751765
